playlist,id,track,artist,album,release_date,release_year,length_ms,explicit,popularity,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo
The Sound of Contemporary Country,6EUDUDQP5ynE3g5SWCA8sc,Sway,['Danielle Bradbery'],I Don't Believe We've Met,2017-12-01,2017,212280,False,51,0.7,0.706,3,-5.479,1,0.0265,0.39,0.0,0.366,0.648,97.028
The Sound of Contemporary Country,5t8M1Ktl6TkrAAKVmYlc3E,Love Ain't,['Eli Young Band'],Love Talking,2022-06-03,2022,187093,False,65,0.597,0.856,11,-4.669,1,0.0421,0.00715,7.61e-06,0.0982,0.719,98.023
The Sound of Contemporary Country,4HXiZiCbYIiG03OQwXRYnE,Stars Like Confetti,['Dustin Lynch'],Blue In The Sky,2022-02-11,2022,194266,False,69,0.623,0.874,10,-3.058,1,0.0329,0.00714,0.0,0.143,0.961,109.97
The Sound of Contemporary Country,3jfywRZH6cB2iLyKqo4EZd,Can't Have Mine (Find You A Girl),['Dylan Scott'],Livin' My Best Life,2022-08-05,2022,183087,False,73,0.663,0.502,5,-7.07,1,0.0285,0.791,0.0,0.105,0.371,143.969
The Sound of Contemporary Country,6NCbMyR7A8MjbX0UhaEgbd,She's Mine,['Kip Moore'],Wild World,2020-05-29,2020,229493,False,58,0.621,0.858,7,-5.864,1,0.0353,7.2e-05,5.63e-06,0.116,0.608,123.004
The Sound of Contemporary Country,28Sc21lrWcZD9Ov4rRkPJq,Gettin' You Home,['Chris Young'],The Man I Want To Be,2009-09-01,2009,212133,False,69,0.639,0.678,7,-5.02,1,0.0278,0.44,1.45e-06,0.221,0.531,106.966
The Sound of Contemporary Country,19ZzEzb4BVK1wVO4brrmZz,Beers On Me,"['Dierks Bentley', 'BRELAND', 'HARDY']",Beers On Me,2021-07-29,2021,174680,False,71,0.59,0.846,4,-4.251,1,0.0396,0.182,0.0,0.53,0.733,146.028
The Sound of Contemporary Country,26J4fMdhFOh9NcYZCZOyAS,Marry That Girl,['Easton Corbin'],Let's Do Country Right,2023-01-20,2023,190760,False,61,0.698,0.401,4,-7.409,1,0.0269,0.744,0.000144,0.157,0.423,88.057
The Sound of Contemporary Country,7kkLBfxW41iVO0cdLU9e9S,God Gave Me A Girl,['Russell Dickerson'],Russell Dickerson,2022-11-04,2022,187226,False,66,0.518,0.845,7,-5.051,1,0.0647,0.249,0.0,0.0764,0.37,142.133
The Sound of Contemporary Country,0pKShZJlAc2cKBh5rUUxQw,With A Woman You Love,['Justin Moore'],Stray Dog,2023-05-05,2023,167500,False,63,0.615,0.738,7,-4.645,1,0.0287,0.0624,0.0,0.383,0.62,106.014
The Sound of Contemporary Country,0spUlzosnRQfp22j4wtHa6,High Class,['Eric Paslay'],High Class,2015-09-18,2015,187613,False,47,0.744,0.917,10,-3.329,0,0.0816,0.122,0.0,0.0852,0.663,115.004
The Sound of Contemporary Country,02eD9ymfJOJOhM97HYp5R9,The House That Built Me,['Miranda Lambert'],Revolution,2009-09-24,2009,236626,False,69,0.525,0.3,5,-8.005,1,0.0286,0.578,8.3e-06,0.116,0.206,80.993
The Sound of Contemporary Country,4oR2cCQGs0Yt0Mgr2diV6V,What’s Your Country Song,['Thomas Rhett'],Country Again (Side A),2021-04-30,2021,171333,False,72,0.359,0.706,5,-6.151,1,0.0309,0.000602,0.0,0.285,0.479,174.079
The Sound of Contemporary Country,2B5ey0F0QtFKNIR48vfvNJ,Invisible,['Hunter Hayes'],Storyline,2014-05-06,2014,276400,False,53,0.38,0.568,1,-5.713,1,0.0436,0.327,0.0,0.0822,0.259,155.956
The Sound of Contemporary Country,2PlV5tbBAReUfsO6R55gxe,Whiskey,['Jana Kramer'],Jana Kramer,2012-06-01,2012,215906,False,47,0.528,0.773,0,-3.395,1,0.0331,0.0533,1.5e-05,0.34,0.48,143.816
The Sound of Contemporary Country,0pnKcAh5binHOP9HexWwnZ,Dancin' In The Moonlight (feat. Lauren Alaina),"['Chris Lane', 'Lauren Alaina']",Dancin' In The Moonlight (feat. Lauren Alaina),2022-06-10,2022,199000,False,61,0.589,0.829,8,-4.861,0,0.0332,0.0196,0.0,0.128,0.563,121.998
The Sound of Contemporary Country,5qirEyQairqQcZ7ubCNLOX,I Know Somebody,['LOCASH'],The Fighters,2017-06-30,2017,197829,False,32,0.505,0.903,1,-3.699,1,0.037,0.0356,0.0,0.127,0.491,88.986
The Sound of Contemporary Country,4vlJejZrcujj0nSCqIBeWn,Runnin' Outta Moonlight,['Randy Houser'],How Country Feels,2013-01-22,2013,193773,False,68,0.526,0.801,2,-3.717,1,0.0393,0.0354,3.17e-06,0.0637,0.769,172.024
The Sound of Contemporary Country,7fRruZ12gXGwBs0zXQ6e5V,Babe,"['Sugarland', 'Taylor Swift']",Bigger,2018-06-08,2018,215106,False,58,0.535,0.777,4,-3.292,1,0.207,0.0187,1.62e-06,0.136,0.664,171.72
The Sound of Contemporary Country,7t3yEWJXS4ZZE64JyJDJIg,DONE.,['The Band Perry'],Pioneer,2013-01-01,2013,205266,False,52,0.65,0.89,1,-2.995,1,0.0366,0.322,0.0,0.0543,0.757,100.053
The Sound of Contemporary Country,5waGccg9kVLjBsaaqJNaRP,Dance With You,['Brett Young'],Across The Sheets,2023-08-04,2023,184320,False,64,0.65,0.505,7,-6.688,1,0.0254,0.24,7.32e-06,0.102,0.502,84.995
The Sound of Contemporary Country,5diaZoBVu3UizxlW8V9Lwc,Take it On Back,['Chase Bryant'],Chase Bryant,2014-01-01,2014,246613,False,42,0.558,0.814,2,-5.378,1,0.0645,0.0129,0.0,0.0666,0.672,157.959
The Sound of Contemporary Country,6TefPQD0oc88BNALpu4U87,Must Be Doin' Somethin' Right,['Billy Currington'],Doin' Somethin' Right,2005-01-01,2005,269586,False,68,0.489,0.647,9,-3.424,1,0.027,0.205,0.0,0.0504,0.436,167.792
The Sound of Contemporary Country,1zmvaeDthBdtthb4RgYr9a,Born to Fly,['Sara Evans'],Born To Fly,2000-10-10,2000,336360,False,56,0.612,0.663,1,-9.314,1,0.035,0.00931,0.0152,0.0637,0.558,100.178
The Sound of Contemporary Country,3GJ4hzg4lrGwU51Y3VARbF,Speechless,['Dan + Shay'],Dan + Shay,2018-06-22,2018,213386,False,72,0.616,0.438,1,-5.968,1,0.0298,0.356,0.0,0.24,0.386,135.929
The Sound of Contemporary Country,0lbHiQaHPlp5gGtsUPtj6l,All I Need Is You,['Chris Janson'],The Outlaw Side Of Me,2023-06-16,2023,162344,False,61,0.606,0.757,1,-6.206,1,0.0302,0.0157,0.000205,0.343,0.588,103.051
The Sound of Contemporary Country,5rCt377EMkCJ0D0sldd5t8,Penthouse,['Kelsea Ballerini'],Rolling Up the Welcome Mat,2023-02-14,2023,183080,False,69,0.499,0.447,5,-5.083,1,0.0367,0.706,0.0,0.0868,0.53,75.068
The Sound of Contemporary Country,4kLzo3exwh18YxYqBxLsuX,Didn't You Know How Much I Loved You,['Kellie Pickler'],Kellie Pickler,2008-09-30,2008,285186,False,41,0.525,0.795,9,-4.696,1,0.0402,0.245,0.0,0.098,0.25,137.881
The Sound of Contemporary Country,4JjIIBNoho0V2gZjH4nEzR,Think a Little Less,['Michael Ray'],Michael Ray,2015-08-07,2015,176986,False,54,0.521,0.805,9,-4.481,1,0.0289,0.124,0.000219,0.33,0.527,141.967
The Sound of Contemporary Country,1HXy5I3HTWq8OvxCn0z7G7,Heaven,['Kane Brown'],Kane Brown (Deluxe Edition),2017-10-06,2017,179506,False,75,0.677,0.556,9,-6.544,1,0.0306,0.263,0.0,0.105,0.521,80.006
The Sound of Contemporary Country,1z4DZ2z4Lt5dlBcBFmtYyR,Rolex® On A Redneck,"['Brantley Gilbert', 'Jason Aldean']",So Help Me God,2022-11-10,2022,180333,False,62,0.651,0.8,9,-4.46,0,0.0314,0.325,0.0,0.373,0.367,130.013
The Sound of Contemporary Country,08wJ1B9yu9sPeoRa5fbpr3,It Ain't My Fault,['Brothers Osborne'],Pawn Shop,2016-01-15,2016,216800,False,66,0.735,0.831,9,-5.898,1,0.0332,0.00166,0.217,0.291,0.756,123.017
The Sound of Contemporary Country,4pbC1GVfup5aAKGeXgPNvC,Leaving Looks Good on You,['LANCO'],"Run, Run, Baby",2023-10-06,2023,233013,False,52,0.623,0.75,0,-5.105,1,0.027,0.333,0.0,0.0893,0.399,129.995
The Sound of Contemporary Country,7B6m8tHAYZsOKOKMU5SR2n,Take A Back Road,['Rodney Atkins'],Take A Back Road,2011-10-04,2011,209426,False,67,0.581,0.856,3,-4.0,1,0.0783,0.183,0.0,0.0871,0.918,169.902
The Sound of Contemporary Country,7GYwddIIGF1XuZrh1z1Mta,Girl In Mine,['Parmalee'],For You 2,2023-09-22,2023,154733,False,67,0.464,0.683,8,-4.238,1,0.0439,0.164,0.0,0.106,0.887,201.972
The Sound of Contemporary Country,2ZaPyFZBwurF7wCT9DKAVV,People That I Love Leave,['Cassadee Pope'],People That I Love Leave,2023-04-14,2023,149248,False,44,0.658,0.723,5,-4.098,1,0.0323,0.00826,0.0,0.664,0.548,145.034
The Sound of Contemporary Country,7mo8P3F0WJ2TMt1eXqGU06,Beers And Sunshine,['Darius Rucker'],Carolyn's Boy,2023-10-06,2023,178306,False,64,0.513,0.648,5,-5.744,1,0.0336,0.136,0.0,0.16,0.687,162.063
The Sound of Contemporary Country,4L9Ds4mpD3SuYoWwFUlv16,Simple,['Florida Georgia Line'],Can't Say I Ain't Country,2019-02-15,2019,185200,False,74,0.362,0.882,3,-3.717,1,0.0973,0.0791,0.0,0.15,0.864,199.811
The Sound of Contemporary Country,6bdDMSGOpu4u2AT4rarSDc,What Do You Want,['Jerrod Niemann'],Judge Jerrod & The Hung Jury,2010-07-13,2010,214573,False,44,0.55,0.496,4,-10.12,1,0.144,0.659,1.15e-06,0.106,0.543,153.275
The Sound of Contemporary Country,6vjZxvzdAeHp7jv3R398Xm,What My World Spins Around,['Jordan Davis'],Bluebird Days,2023-02-17,2023,186800,False,78,0.686,0.733,2,-6.483,1,0.0401,0.111,0.0,0.153,0.7,124.882
The Sound of Contemporary Country,4mnuiEDq1ADXUTYWJxLo4B,Helluva Life,['Frankie Ballard'],Sunshine & Whiskey,2014-04-03,2014,231693,False,50,0.564,0.76,6,-5.667,1,0.0277,0.0676,0.0,0.144,0.528,134.015
The Sound of Contemporary Country,6olKv2HP3XgBpvVxAswowe,Bartender,['Lady A'],747,2014-09-30,2014,198266,False,66,0.631,0.937,11,-3.858,0,0.034,0.0198,7.38e-06,0.327,0.654,101.011
The Sound of Contemporary Country,0DAjiINHQTnPnnY939Qyhw,Let It Rain,"['David Nail', 'Sarah Buxton']",Let It Rain,2011-01-01,2011,222253,False,51,0.56,0.619,4,-3.013,1,0.0405,0.385,1.03e-06,0.247,0.561,77.881
The Sound of Contemporary Country,2oHW5EW14gL2VG4q0gRh6j,Fine Wine,['Runaway June'],"Smoke, Wine & Whiskey",2024-01-26,2024,164413,False,44,0.727,0.822,9,-4.127,0,0.0395,0.514,0.0,0.142,0.856,106.502
The Sound of Contemporary Country,6Ser4pIAKEoXok7eDJPRK7,The Devil I Know,['Ashley McBryde'],The Devil I Know,2023-09-08,2023,187880,False,57,0.536,0.672,2,-5.195,1,0.0437,0.0861,0.0,0.11,0.607,168.184
The Sound of Contemporary Country,7xoBJ4hih949Jeu5ZfzBai,Gimmie That Girl,['Joe Nichols'],Old Things New,2009-01-01,2009,185453,False,59,0.5,0.9,2,-3.577,1,0.117,0.205,0.000251,0.694,0.675,162.249
The Sound of Contemporary Country,4AQWKGBWTR7fVuUKxi5sKE,Mud on the Tires,['Brad Paisley'],Mud On The Tires,2003-01-01,2003,208266,False,65,0.445,0.744,2,-7.978,1,0.0424,0.343,6.73e-05,0.167,0.48,185.199
The Sound of Contemporary Country,3x5VSzCT9x9LB6uPomLZXs,Runaway,['Love and Theft'],World Wide Open,2009-01-01,2009,229760,False,40,0.606,0.804,1,-4.386,0,0.0416,0.153,0.0,0.117,0.653,140.496
The Sound of Contemporary Country,1B9FG4cLQujWD1NVMVbJwY,All Jacked Up,['Gretchen Wilson'],All Jacked Up,2005-09-01,2005,212520,False,47,0.392,0.928,0,-3.702,1,0.153,0.189,0.0,0.183,0.765,188.72
The Sound of Contemporary Country,7Fmc99IknlgUuMWmk626kl,Lost in This Moment,['Big & Rich'],Between Raising Hell and Amazing Grace,2007-01-01,2007,210842,False,37,0.599,0.574,11,-7.363,1,0.0434,0.32,0.0,0.226,0.677,147.751
