playlist,id,track,artist,album,release_date,release_year,length_ms,explicit,popularity,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo
The Sound of Pop,1HwpWwa6bnqqRhK8agG4RS,Beautiful Soul,['Jesse McCartney'],Beautiful Soul,2004-01-01,2004,214226,False,74,0.66,0.666,9,-4.342,1,0.0472,0.0759,0.0,0.0268,0.933,89.975
The Sound of Pop,72Bz4ciRZPBcVSw0nrZDHi,Do It Again,"['Pia Mia', 'Chris Brown', 'Tyga']",Do It Again,2015-05-04,2015,207746,True,74,0.712,0.564,8,-6.527,1,0.047,0.0266,0.0,0.0874,0.411,95.95
The Sound of Pop,2QjOHCTQ1Jl3zawyYOpxh6,Sweater Weather,['The Neighbourhood'],I Love You.,2013-04-19,2013,240400,False,93,0.612,0.807,10,-2.81,1,0.0336,0.0495,0.0177,0.101,0.398,124.053
The Sound of Pop,1Qrg8KqiBpW07V7PNxwwwL,Kill Bill,['SZA'],SOS,2022-12-08,2022,153946,False,91,0.644,0.735,8,-5.747,1,0.0391,0.0521,0.144,0.161,0.418,88.98
The Sound of Pop,4cZ3UsiKd1kUQIaq4BFIj2,No One Compares To You,['Jack & Jack'],A Good Friend Is Nice,2019-01-25,2019,182920,False,61,0.7,0.748,1,-6.044,1,0.0434,0.127,0.0,0.0941,0.631,111.939
The Sound of Pop,0jTTjg6q4jsd2RhuHwTvLj,He Said She Said,['Ashley Tisdale'],Headstrong,2007-01-01,2007,188000,False,55,0.694,0.709,7,-6.205,0,0.103,0.0966,0.0,0.267,0.566,114.966
The Sound of Pop,6J2LdBN97cDWn0MLxYh9HB,July,['Noah Cyrus'],THE END OF EVERYTHING,2020-05-15,2020,156106,False,84,0.708,0.186,9,-8.953,0,0.042,0.868,0.0,0.0779,0.322,72.541
The Sound of Pop,4HlFJV71xXKIGcU3kRyttv,"Hey, Soul Sister",['Train'],"Save Me, San Francisco (Golden Gate Edition)",2010-12-01,2010,216773,False,86,0.673,0.886,1,-4.44,0,0.0431,0.185,0.0,0.0826,0.795,97.012
The Sound of Pop,4pfhgOylRLcBll5JjUsJZj,Let's Fall in Love for the Night,['FINNEAS'],Blood Harmony,2019-10-04,2019,190348,True,65,0.737,0.408,5,-7.941,1,0.104,0.802,0.0,0.171,0.374,127.918
The Sound of Pop,13HVjjWUZFaWilh2QUJKsP,Let It Go,['James Bay'],Chaos And The Calm,2014-12-15,2014,260532,False,73,0.546,0.311,1,-10.396,1,0.0288,0.818,1.65e-05,0.107,0.246,147.464
The Sound of Pop,4SFknyjLcyTLJFPKD2m96o,How You Like That,['BLACKPINK'],THE ALBUM,2020-10-02,2020,182956,False,88,0.812,0.761,11,-5.222,1,0.0812,0.0465,0.000135,0.0601,0.344,130.032
The Sound of Pop,6cmm1LMvZdB5zsCwX5BjqE,Down,"['Jay Sean', 'Lil Wayne']",All Or Nothing,2009-01-01,2009,212506,False,81,0.727,0.68,2,-4.498,1,0.0286,0.0101,0.0,0.0821,0.728,132.012
The Sound of Pop,0vbtURX4qv1l7besfwmnD8,I Took A Pill In Ibiza - Seeb Remix,"['Mike Posner', 'Seeb']","At Night, Alone.",2016-05-06,2016,197933,True,83,0.664,0.714,7,-6.645,0,0.111,0.0353,8.42e-06,0.0843,0.71,101.969
The Sound of Pop,0y60itmpH0aPKsFiGxmtnh,Wait a Minute!,['WILLOW'],ARDIPITHECUS,2015-01-11,2015,196520,False,82,0.764,0.705,3,-5.279,0,0.0278,0.0371,1.94e-05,0.0943,0.672,101.003
The Sound of Pop,1rKBOL9kJfX1Y4C3QaOvRH,Boyfriend,['Big Time Rush'],BTR,2010-10-11,2010,201040,False,65,0.614,0.857,1,-4.171,0,0.111,0.0987,0.0,0.177,0.677,164.146
The Sound of Pop,46lFttIf5hnUZMGvjK0Wxo,Runaway (U & I),['Galantis'],Pharmacy,2015-06-05,2015,227073,False,79,0.506,0.805,1,-4.119,1,0.0469,0.00711,0.00193,0.0856,0.383,126.008
The Sound of Pop,5Z3zRrMIJk7CVpfcLsM9wD,King,['Olly Alexander (Years & Years)'],Communion (Deluxe),2015-06-22,2015,215360,False,67,0.56,0.857,4,-4.145,0,0.0384,0.0594,0.0,0.381,0.432,119.975
The Sound of Pop,18uwL0vNUanqZH0ro2QcOP,comethru,['Jeremy Zucker'],"summer,",2018-09-28,2018,181613,False,79,0.795,0.178,0,-11.991,1,0.0574,0.607,0.0,0.623,0.608,93.982
The Sound of Pop,0ZUo4YjG4saFnEJhdWp9Bt,Before He Cheats,['Carrie Underwood'],Some Hearts,2005-11-14,2005,199946,False,82,0.519,0.749,6,-3.318,0,0.0405,0.271,0.0,0.119,0.29,147.905
The Sound of Pop,5qrSlOut2rNAWv3ubArkNy,Be Alright,['Dean Lewis'],A Place We Knew,2019-03-22,2019,196493,True,81,0.551,0.537,11,-7.595,1,0.034,0.705,0.0,0.0802,0.493,126.421
The Sound of Pop,46u5B2WN4wryYLZuMAOmI4,Hurts So Good,['Astrid S'],Leave It Beautiful (Complete),2021-03-05,2021,208728,False,72,0.672,0.625,7,-5.068,0,0.0468,0.0774,0.0,0.0934,0.423,120.038
The Sound of Pop,1almCHdsfikRPfVB9VrEdT,Little Do You Know,['Alex & Sierra'],It's About Us,2014-10-06,2014,185200,False,76,0.5,0.292,0,-8.554,1,0.0323,0.746,0.0,0.188,0.37,145.879
The Sound of Pop,6RtPijgfPKROxEzTHNRiDp,Rude,['MAGIC!'],Don't Kill the Magic,2014-06-25,2014,224840,False,84,0.773,0.758,1,-4.993,1,0.0381,0.0422,0.0,0.305,0.925,144.033
The Sound of Pop,2goLsvvODILDzeeiT4dAoR,Believe,['Cher'],Believe,1998-01-01,1998,239026,False,81,0.652,0.917,6,-6.72,1,0.0548,0.0082,0.0,0.0509,0.459,132.975
The Sound of Pop,3jVtllWS5CFFWLQng8sKsr,2 On (feat. ScHoolboy Q),"['Tinashe', 'ScHoolboy Q']",Aquarius,2014-10-01,2014,227000,True,76,0.742,0.595,9,-7.51,1,0.107,0.15,0.0,0.111,0.431,101.013
The Sound of Pop,6f3Kn4QtwZPU2IvwwDSbLF,La Da Dee,['Cody Simpson'],Surfers Paradise,2013-07-12,2013,196786,False,26,0.657,0.828,5,-5.544,1,0.0728,0.00847,0.0,0.326,0.566,115.954
The Sound of Pop,3ZFTkvIE7kyPt6Nu3PEa7V,Hips Don't Lie (feat. Wyclef Jean),"['Shakira', 'Wyclef Jean']","Oral Fixation, Vol. 2 (Expanded Edition)",2005-11-28,2005,218093,False,87,0.778,0.824,10,-5.892,0,0.0707,0.284,0.0,0.405,0.758,100.024
The Sound of Pop,5QDLhrAOJJdNAmCTJ8xMyW,Dynamite,['BTS'],BE,2020-11-20,2020,199053,False,83,0.746,0.765,6,-4.41,0,0.0993,0.0112,0.0,0.0936,0.737,114.044
The Sound of Pop,1YlulsUKDduOmC7WxvXYPW,Painkiller,['Ruel'],Free Time,2019-09-13,2019,213506,False,69,0.683,0.42,5,-6.51,1,0.0542,0.0875,0.0,0.225,0.469,128.621
The Sound of Pop,7cl2rrUX3x8GVDF7Du2Bnf,I GOT YOU,['TWICE'],I GOT YOU (Voyage ver.),2024-02-06,2024,173240,False,43,0.523,0.805,8,-3.734,1,0.0521,0.0467,0.0,0.067,0.523,176.09
The Sound of Pop,2tUBqZG2AbRi7Q0BIrVrEj,I Wanna Dance with Somebody (Who Loves Me),['Whitney Houston'],Whitney,1987-06-02,1987,291293,False,85,0.709,0.824,1,-8.824,1,0.0453,0.207,0.000307,0.0888,0.867,118.818
The Sound of Pop,3DamFFqW32WihKkTVlwTYQ,Fireflies,['Owl City'],Ocean Eyes,2009-01-01,2009,228346,False,81,0.512,0.662,3,-6.797,1,0.0439,0.0275,0.0,0.118,0.472,180.114
The Sound of Pop,4sYzLqXJ5PYWiLUcjUrz3i,Alone (with Nicki Minaj),"['Kim Petras', 'Nicki Minaj']",Feed The Beast,2023-06-23,2023,185120,True,63,0.687,0.523,3,-6.702,0,0.0412,0.0776,0.0,0.134,0.148,136.993
The Sound of Pop,79f5CcWzdkkDVD4XAIQgKr,LALALALA,['Stray Kids'],ROCK-STAR,2023-11-10,2023,182224,False,68,0.705,0.849,0,-2.595,1,0.0493,0.0647,0.0,0.653,0.609,125.976
The Sound of Pop,0djkJ3iAARXRCbfbwwVc3o,Love wins all,['IU'],Love wins all,2024-01-24,2024,271080,False,83,0.496,0.447,0,-5.878,1,0.0317,0.82,0.0,0.098,0.315,101.132
The Sound of Pop,0dXHRxaBl9mlrBh2XF3cIn,Lead Me On,['FLETCHER'],Lead Me On,2024-01-25,2024,173933,False,72,0.466,0.935,5,-4.775,1,0.0885,0.0116,0.000356,0.119,0.312,147.967
The Sound of Pop,609E1JCInJncactoMmkDon,BESO,"['ROSALÍA', 'Rauw Alejandro']",RR,2023-03-24,2023,194543,False,85,0.768,0.644,5,-6.671,0,0.136,0.736,0.000837,0.173,0.53,95.05
