,id,isrc,track,artists,album,release_date,release_year,length_ms,explicit,popularity,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo
1927,4RVwu0g32PAqgUiJoXsdF8,USUM72105936,Happier Than Ever,['Billie Eilish'],Happier Than Ever,2021-07-30,2021,298899,True,87,0.332,0.225,0,-8.697,1,0.0348,0.767,0.00349,0.128,0.297,81.055
1928,6LnIxE8CqkK7faQV76nEHS,USWB12001284,Single Saturday Night,['Cole Swindell'],Stereotype,2022-04-08,2022,189960,False,63,0.634,0.786,7,-5.093,1,0.0411,0.129,0.0,0.182,0.653,82.003
1929,3S0sk6DSTgesXsUSAEHNr5,QMRSZ1901567,Things A Man Oughta Know,['Lainey Wilson'],Sayin’ What I’m Thinkin’,2021-02-19,2021,203373,False,75,0.659,0.683,3,-5.623,1,0.0312,0.513,4.93e-06,0.133,0.397,139.931
1930,15C4TnrrVdym7UykxQIOTZ,USUM72100076,Throat Baby (Go Baby) (with DaBaby & City Girls) - Remix,"['BRS Kash', 'DaBaby', 'City Girls']",Throat Baby (Go Baby) (with DaBaby & City Girls) [Remix],2021-01-21,2021,211609,True,57,0.878,0.475,1,-8.42,0,0.324,0.00984,0.0,0.167,0.397,131.988
1931,3zc8VZEpM1onYV4FWGdFvm,USLD91731547,Tombstone,['Rod Wave'],SoulFly,2021-03-26,2021,160078,True,71,0.55,0.637,8,-5.212,1,0.163,0.597,0.0,0.129,0.535,84.448
1932,0rOVgtieEk5SoypbulRiKI,QMRSZ2002606,Drinkin’ Beer. Talkin’ God. Amen. (feat. Florida Georgia Line),"['Chase Rice', 'Florida Georgia Line']",The Album,2021-05-28,2021,160839,False,62,0.627,0.678,2,-4.691,1,0.0294,0.185,0.0,0.374,0.724,100.032
1933,3rdAz1fbUfZxYgaCviYhRo,USSD12100202,Todo De Ti,['Rauw Alejandro'],VICE VERSA,2021-12-10,2021,199604,True,76,0.78,0.719,3,-3.613,0,0.0506,0.302,0.000196,0.0931,0.336,127.962
1934,3USxtqRwSYz57Ewm6wWRMp,GBUM72000433,Heat Waves,['Glass Animals'],Dreamland,2020-08-07,2020,238805,False,90,0.761,0.525,11,-6.9,1,0.0944,0.44,6.7e-06,0.0921,0.531,80.87
1935,3USxtqRwSYz57Ewm6wWRMp,GBUM72000433,Heat Waves,['Glass Animals'],Dreamland,2020-08-07,2020,238805,False,90,0.761,0.525,11,-6.9,1,0.0944,0.44,6.7e-06,0.0921,0.531,80.87
1936,4Dvkj6JhhA12EX05fT7y2e,USSM12200612,As It Was,['Harry Styles'],Harry's House,2022-05-20,2022,167303,False,95,0.52,0.731,6,-5.338,0,0.0557,0.342,0.00101,0.311,0.662,173.93
1937,4Dvkj6JhhA12EX05fT7y2e,USSM12200612,As It Was,['Harry Styles'],Harry's House,2022-05-20,2022,167303,False,95,0.52,0.731,6,-5.338,0,0.0557,0.342,0.00101,0.311,0.662,173.93
1938,5HCyWlXZPP0y6Gqq8TgA20,USSM12103949,STAY (with Justin Bieber),"['The Kid LAROI', 'Justin Bieber']",STAY (with Justin Bieber),2021-07-09,2021,141805,True,85,0.591,0.764,1,-5.484,1,0.0483,0.0383,0.0,0.103,0.478,169.928
1939,5HCyWlXZPP0y6Gqq8TgA20,USSM12103949,STAY (with Justin Bieber),"['The Kid LAROI', 'Justin Bieber']",STAY (with Justin Bieber),2021-07-09,2021,141805,True,85,0.591,0.764,1,-5.484,1,0.0483,0.0383,0.0,0.103,0.478,169.928
1940,0gplL1WMoJ6iYaPgMCL0gX,USSM12105970,Easy On Me,['Adele'],Easy On Me,2021-10-14,2021,224694,False,84,0.604,0.366,5,-7.519,1,0.0282,0.578,0.0,0.133,0.13,141.981
1941,50nfwKoDiSYg8zOCREWAm5,GBAHS2100671,Shivers,['Ed Sheeran'],=,2021-10-29,2021,207853,False,87,0.788,0.859,2,-2.724,1,0.0856,0.281,0.0,0.0424,0.822,141.02
1942,0wHFktze2PHC5jDt3B17DC,USAT22203024,First Class,['Jack Harlow'],Come Home The Kids Miss You,2022-05-06,2022,173947,True,82,0.902,0.582,5,-5.902,0,0.109,0.111,3.18e-06,0.111,0.332,107.005
1943,6Zu3aw7FfjAF9WA0fA81Oq,USRC12102454,Big Energy,['Latto'],Big Energy,2021-09-24,2021,173182,True,71,0.935,0.807,11,-3.838,0,0.114,0.0514,0.0,0.349,0.813,106.017
1944,6I3mqTwhRpn34SLVafSH7G,USUM72102635,Ghost,['Justin Bieber'],Justice,2021-03-19,2021,153190,False,90,0.601,0.741,2,-5.569,1,0.0478,0.185,2.91e-05,0.415,0.441,153.96
1945,1Y5Jvi3eLi4Chwqch9GMem,USAT22107295,Super Gremlin,['Kodak Black'],Back For Everything,2022-02-25,2022,200547,True,74,0.825,0.414,2,-6.634,1,0.144,0.00265,0.0,0.357,0.106,72.993
1946,6zSpb8dQRaw0M1dK8PBwQz,GBUM72104705,Cold Heart - PNAU Remix,"['Elton John', 'Dua Lipa', 'PNAU']",Cold Heart (PNAU Remix),2021-08-13,2021,202735,False,85,0.796,0.798,1,-6.312,1,0.0317,0.034,4.19e-05,0.0952,0.942,116.032
1947,59nOXPmaKlBfGMDeOVGrIK,USSM12203789,WAIT FOR U (feat. Drake & Tems),"['Future', 'Drake', 'Tems']",I NEVER LIKED YOU,2022-04-29,2022,189893,True,86,0.463,0.642,1,-4.474,1,0.34,0.314,0.0,0.0686,0.339,83.389
1948,59nOXPmaKlBfGMDeOVGrIK,USSM12203789,WAIT FOR U (feat. Drake & Tems),"['Future', 'Drake', 'Tems']",I NEVER LIKED YOU,2022-04-29,2022,189893,True,86,0.463,0.642,1,-4.474,1,0.34,0.314,0.0,0.0686,0.339,83.389
1949,1PckUlxKqWQs3RlWXVBLw3,USAT22202139,About Damn Time,['Lizzo'],About Damn Time,2022-04-14,2022,191822,True,77,0.836,0.743,10,-6.305,0,0.0656,0.0995,0.0,0.335,0.722,108.966
1950,3rmo8F54jFF8OgYsqTxm5d,GBAHS2100318,Bad Habits,['Ed Sheeran'],=,2021-10-29,2021,230746,False,85,0.807,0.893,11,-3.745,0,0.0347,0.0451,2.79e-05,0.366,0.537,126.011
1951,3rmo8F54jFF8OgYsqTxm5d,GBAHS2100318,Bad Habits,['Ed Sheeran'],=,2021-10-29,2021,230746,False,85,0.807,0.893,11,-3.745,0,0.0347,0.0451,2.79e-05,0.366,0.537,126.011
1952,0e8nrvls4Qqv5Rfa2UhqmO,USSM12105732,THATS WHAT I WANT,['Lil Nas X'],MONTERO,2021-09-17,2021,143901,True,82,0.737,0.846,1,-4.51,0,0.22,0.00614,0.0,0.0486,0.546,87.981
1953,3CIyK1V4JEJkg02E4EJnDl,USUM72119916,Enemy (with JID) - from the series Arcane League of Legends,"['Imagine Dragons', 'JID', 'Arcane', 'League of Legends']",Mercury - Acts 1 & 2,2022-07-01,2022,173381,False,84,0.728,0.783,11,-4.424,0,0.266,0.237,0.0,0.434,0.555,77.011
1954,27NovPIUIRrOZoCHxABJwK,USSM12104539,INDUSTRY BABY (feat. Jack Harlow),"['Lil Nas X', 'Jack Harlow']",INDUSTRY BABY (feat. Jack Harlow),2021-07-23,2021,212000,True,81,0.736,0.704,3,-7.409,0,0.0615,0.0203,0.0,0.0501,0.894,149.995
1955,27NovPIUIRrOZoCHxABJwK,USSM12104539,INDUSTRY BABY (feat. Jack Harlow),"['Lil Nas X', 'Jack Harlow']",INDUSTRY BABY (feat. Jack Harlow),2021-07-23,2021,212000,True,81,0.736,0.704,3,-7.409,0,0.0615,0.0203,0.0,0.0501,0.894,149.995
1956,4fouWK6XVHhzl78KzQ1UjL,USAT22103652,abcdefu,['GAYLE'],abcdefu,2021-08-13,2021,168601,True,80,0.695,0.54,4,-5.692,1,0.0493,0.299,0.0,0.367,0.415,121.932
1957,3Vi5XqYrmQgOYBajMWSvCi,USRC12101120,Need to Know,['Doja Cat'],Planet Her,2021-06-25,2021,210560,True,81,0.664,0.609,1,-6.509,1,0.0707,0.304,0.0,0.0926,0.194,130.041
1958,3Vi5XqYrmQgOYBajMWSvCi,USRC12101120,Need to Know,['Doja Cat'],Planet Her,2021-06-25,2021,210560,True,81,0.664,0.609,1,-6.509,1,0.0707,0.304,0.0,0.0926,0.194,130.041
1959,3cBsEDNhFI9E82vPj3kvi3,USUG12004194,Wasted On You,['Morgan Wallen'],Dangerous: The Double Album,2021-01-08,2021,178520,False,86,0.505,0.657,11,-5.24,0,0.0318,0.373,0.00107,0.126,0.252,196.0
1960,6Sq7ltF9Qa7SNFBsV5Cogx,QM6MZ2214877,Me Porto Bonito,"['Bad Bunny', 'Chencho Corleone']",Un Verano Sin Ti,2022-05-06,2022,178567,True,89,0.911,0.712,1,-5.105,0,0.0817,0.0901,2.68e-05,0.0933,0.425,92.005
1961,6Uj1ctrBOjOas8xZXGqKk4,USRC12101532,Woman,['Doja Cat'],Planet Her,2021-06-25,2021,172626,True,86,0.824,0.764,5,-4.175,0,0.0854,0.0888,0.00294,0.117,0.881,107.998
1962,1IHWl5LamUGEuP4ozKQSXZ,QM6MZ2214878,Tití Me Preguntó,['Bad Bunny'],Un Verano Sin Ti,2022-05-06,2022,243716,True,86,0.65,0.715,5,-5.198,0,0.253,0.0993,0.000291,0.126,0.187,106.672
1963,1PtQJZVZIdWIYdARpZRDFO,GBCNR8500002,Running Up That Hill (A Deal With God),['Kate Bush'],Hounds Of Love,1985-09-16,1985,298933,False,84,0.629,0.545,10,-13.123,0,0.0546,0.719,0.00308,0.0604,0.194,108.376
1964,52xJxFP6TqMuO4Yt0eOkMz,USWD12112915,We Don't Talk About Bruno,"['Carolina Gaitán - La Gaita', 'Mauro Castillo', 'Adassa', 'Rhenzy Feliz', 'Diane Guerrero', 'Stephanie Beatriz', 'Encanto - Cast']",Encanto (Original Motion Picture Soundtrack),2021-11-19,2021,216120,False,78,0.577,0.45,0,-8.516,0,0.0834,0.357,0.0,0.111,0.83,205.863
1965,1qEmFfgcLObUfQm0j1W2CK,USSM12200610,Late Night Talking,['Harry Styles'],Harry's House,2022-05-20,2022,177954,False,85,0.714,0.728,10,-4.595,1,0.0468,0.298,0.0,0.106,0.901,114.996
1966,0O6u0VJ46W86TxN9wgyqDj,USUM72208023,I Like You (A Happier Song) (with Doja Cat),"['Post Malone', 'Doja Cat']",Twelve Carat Toothache,2022-06-03,2022,192840,True,85,0.733,0.67,5,-6.009,1,0.0751,0.121,0.0,0.121,0.472,100.964
1967,0O6u0VJ46W86TxN9wgyqDj,USUM72208023,I Like You (A Happier Song) (with Doja Cat),"['Post Malone', 'Doja Cat']",Twelve Carat Toothache,2022-06-03,2022,192840,True,85,0.733,0.67,5,-6.009,1,0.0751,0.121,0.0,0.121,0.472,100.964
1968,5W4kiM2cUYBJXKRudNyxjW,USUG12203266,You Proof,['Morgan Wallen'],One Thing At A Time,2023-03-03,2023,157477,False,85,0.732,0.839,9,-5.007,1,0.0345,0.265,0.0,0.602,0.629,119.724
1969,5W4kiM2cUYBJXKRudNyxjW,USUG12203266,You Proof,['Morgan Wallen'],One Thing At A Time,2023-03-03,2023,157477,False,85,0.732,0.839,9,-5.007,1,0.0345,0.265,0.0,0.602,0.629,119.724
1970,4k6Uh1HXdhtusDW5y8Gbvy,USRC12201440,Bad Habit,['Steve Lacy'],Gemini Rights,2022-07-15,2022,232066,True,83,0.686,0.494,1,-7.093,1,0.0355,0.613,5.8e-05,0.402,0.7,168.946
1971,4k6Uh1HXdhtusDW5y8Gbvy,USRC12201440,Bad Habit,['Steve Lacy'],Gemini Rights,2022-07-15,2022,232066,True,83,0.686,0.494,1,-7.093,1,0.0355,0.613,5.8e-05,0.402,0.7,168.946
1972,5YqEzk3C5c3UZ1D5fJUlXA,USQX92202129,Sunroof,"['Nicky Youre', 'dazy']",Good Times Go,2023-06-09,2023,163025,False,86,0.768,0.714,10,-5.11,1,0.0401,0.352,0.0,0.15,0.842,131.443
1973,00Blm7zeNqgYLPtW6zg8cj,USUM72120404,One Right Now (with The Weeknd),"['Post Malone', 'The Weeknd']",One Right Now,2021-11-05,2021,193506,True,75,0.687,0.781,1,-4.806,1,0.053,0.0361,0.0,0.0755,0.688,97.014
1974,4ZtFanR9U6ndgddUvNcjcG,USUG12101245,good 4 u,['Olivia Rodrigo'],SOUR,2021-05-21,2021,178146,True,87,0.563,0.664,9,-5.044,1,0.154,0.335,0.0,0.0849,0.688,166.928
1975,4ZtFanR9U6ndgddUvNcjcG,USUG12101245,good 4 u,['Olivia Rodrigo'],SOUR,2021-05-21,2021,178146,True,87,0.563,0.664,9,-5.044,1,0.154,0.335,0.0,0.0849,0.688,166.928
1976,1KQc37jezhunxnOPhvdwSG,USUM72200626,Numb Little Bug,['Em Beihold'],Egg in the Backseat,2022-07-22,2022,169237,False,75,0.742,0.527,8,-6.892,0,0.0769,0.327,0.0,0.25,0.638,84.974
1977,3F5CgOj3wFlRv51JsHbxhe,USUG12204897,Jimmy Cooks (feat. 21 Savage),"['Drake', '21 Savage']","Honestly, Nevermind",2022-06-17,2022,218364,True,90,0.529,0.673,0,-4.711,1,0.175,0.000307,2.41e-06,0.093,0.366,165.921
1978,4k3lPl8YTKuY8c1HelVnm3,QMCQK1900137,'Til You Can't,['Cody Johnson'],Human The Double Album,2021-10-08,2021,224213,False,77,0.501,0.815,1,-4.865,1,0.0436,0.0513,0.0,0.106,0.46,160.087
1979,58UKC45GPNTflCN6nwCUeF,USQX92101534,Fancy Like,['Walker Hayes'],Country Stuff The Album,2022-01-21,2022,161853,False,74,0.647,0.765,1,-6.459,1,0.06,0.111,0.0,0.315,0.855,79.994
1980,58UKC45GPNTflCN6nwCUeF,USQX92101534,Fancy Like,['Walker Hayes'],Country Stuff The Album,2022-01-21,2022,161853,False,74,0.647,0.765,1,-6.459,1,0.06,0.111,0.0,0.315,0.855,79.994
1981,48UKTR66uUOT9LaUvooTNx,US6XF2200076,The Kind of Love We Make,['Luke Combs'],Growin' Up,2022-06-24,2022,224426,False,82,0.608,0.745,1,-4.13,1,0.0277,0.0226,6.47e-06,0.0942,0.464,102.025
1982,4h9wh7iOZ0GGn8QVp4RAOB,USUM72206227,I Ain't Worried,['OneRepublic'],"I Ain’t Worried (Music From The Motion Picture ""Top Gun: Maverick"")",2022-05-13,2022,148485,False,92,0.704,0.797,0,-5.927,1,0.0475,0.0826,0.000745,0.0546,0.825,139.994
1983,5pyoxDZ1PX0KxBxiRVxA4U,USSM12206234,BREAK MY SOUL,['Beyoncé'],RENAISSANCE,2022-07-29,2022,278281,False,77,0.693,0.887,1,-5.039,0,0.0795,0.0581,2.71e-06,0.27,0.864,114.942
1984,3WMj8moIAXJhHsyLaqIIHI,USWB12201213,Something in the Orange,['Zach Bryan'],Something in the Orange,2022-04-22,2022,228013,False,91,0.369,0.192,4,-12.151,0,0.04,0.555,8.35e-06,0.0954,0.148,175.212
1985,3WMj8moIAXJhHsyLaqIIHI,USWB12201213,Something in the Orange,['Zach Bryan'],Something in the Orange,2022-04-22,2022,228013,False,91,0.369,0.192,4,-12.151,0,0.04,0.555,8.35e-06,0.0954,0.148,175.212
1986,37BZB0z9T8Xu7U3e65qxFy,USUG12101839,Save Your Tears (with Ariana Grande) (Remix),"['The Weeknd', 'Ariana Grande']",Save Your Tears (Remix),2021-04-23,2021,191013,False,84,0.65,0.825,0,-4.645,1,0.0325,0.0215,2.44e-05,0.0936,0.593,118.091
1987,37BZB0z9T8Xu7U3e65qxFy,USUG12101839,Save Your Tears (with Ariana Grande) (Remix),"['The Weeknd', 'Ariana Grande']",Save Your Tears (Remix),2021-04-23,2021,191013,False,84,0.65,0.825,0,-4.645,1,0.0325,0.0215,2.44e-05,0.0936,0.593,118.091
1988,3xVZYkcuWalGudeKl861wb,USAT22105952,Smokin Out The Window,"['Bruno Mars', 'Anderson .Paak', 'Silk Sonic']",An Evening With Silk Sonic,2021-11-11,2021,197442,False,77,0.627,0.618,2,-8.529,1,0.0437,0.0558,0.0,0.351,0.848,82.03
1989,5nujrmhLynf4yMoMtj8AQF,GBAHT2000942,Levitating (feat. DaBaby),"['Dua Lipa', 'DaBaby']",Future Nostalgia,2020-03-27,2020,203064,False,85,0.702,0.825,6,-3.787,0,0.0601,0.00883,0.0,0.0674,0.915,102.977
1990,5nujrmhLynf4yMoMtj8AQF,GBAHT2000942,Levitating (feat. DaBaby),"['Dua Lipa', 'DaBaby']",Future Nostalgia,2020-03-27,2020,203064,False,85,0.702,0.825,6,-3.787,0,0.0601,0.00883,0.0,0.0674,0.915,102.977
1991,31lopd32BkJBTSgYE16c5e,USUG12200033,In A Minute,['Lil Baby'],It's Only Me,2022-10-14,2022,200470,True,68,0.626,0.583,4,-6.102,0,0.334,0.0279,0.0,0.112,0.133,113.42
1992,6Xom58OOXk2SoU711L2IXO,QM6MZ2214875,Moscow Mule,['Bad Bunny'],Un Verano Sin Ti,2022-05-06,2022,245939,True,84,0.804,0.674,5,-5.453,0,0.0333,0.294,1.18e-06,0.115,0.292,99.968
1993,0k4d5YPDr1r7FX77VdqWez,USRC12100544,You Right,"['Doja Cat', 'The Weeknd']",Planet Her,2021-06-25,2021,186173,True,82,0.828,0.621,8,-6.414,1,0.0565,0.0164,0.00233,0.0845,0.436,128.986
1994,0k4d5YPDr1r7FX77VdqWez,USRC12100544,You Right,"['Doja Cat', 'The Weeknd']",Planet Her,2021-06-25,2021,186173,True,82,0.828,0.621,8,-6.414,1,0.0565,0.0164,0.00233,0.0845,0.436,128.986
1995,200x8ONbPfFzByUr3fVz46,USWB12200181,She Had Me At Heads Carolina,['Cole Swindell'],Stereotype,2022-04-08,2022,206106,False,77,0.607,0.912,8,-3.449,1,0.0611,0.124,0.0,0.332,0.722,134.944
1996,0hquQWY3xvYqN4qtiquniF,USRC12201441,Vegas (From the Original Motion Picture Soundtrack ELVIS),['Doja Cat'],Vegas (From the Original Motion Picture Soundtrack ELVIS),2022-05-06,2022,182906,True,80,0.801,0.601,8,-7.574,0,0.255,0.0777,3.23e-05,0.145,0.74,159.969
1997,3XOalgusokruzA5ZBA2Qcb,QMCE32200039,pushin P (feat. Young Thug),"['Gunna', 'Future', 'Young Thug']",DS4EVER,2022-01-13,2022,136266,True,76,0.773,0.422,1,-4.572,0,0.187,0.00783,0.00693,0.129,0.488,77.502
1998,69AIpwGNLxr4qS1X5ynx60,USUM72104058,Buy Dirt,"['Jordan Davis', 'Luke Bryan']",Buy Dirt,2021-05-21,2021,167480,False,84,0.586,0.559,4,-6.725,1,0.05,0.639,0.0,0.0872,0.437,177.945
1999,2aJnyNu4PQxQ2lyj5boiMG,USRC12103605,I Hate U,['SZA'],SOS,2022-12-09,2022,173906,True,77,0.533,0.417,7,-8.665,0,0.148,0.514,0.0,0.114,0.376,106.534
2000,59CfNbkERJ3NoTXDvoURjj,USQX92200693,Boyfriend,['Dove Cameron'],Boyfriend,2022-02-11,2022,153000,True,79,0.345,0.612,7,-6.543,0,0.0608,0.232,0.0,0.194,0.232,179.773
2001,6xGruZOHLs39ZbVccQTuPZ,USWB12201789,Glimpse of Us,['Joji'],Glimpse of Us,2022-06-10,2022,233456,False,84,0.44,0.317,8,-9.258,1,0.0531,0.891,4.78e-06,0.141,0.268,169.914
2002,760jhRscwGbIIe1m1IIQpU,USWD12112914,Surface Pressure,['Jessica Darrow'],Encanto (Original Motion Picture Soundtrack),2021-11-19,2021,202226,False,75,0.65,0.584,2,-8.286,1,0.307,0.0174,1.54e-06,0.042,0.37,180.088
2003,0rCFRyEy4WXjRXNpO80Dzs,USWB12200122,Fall In Love,['Bailey Zimmerman'],Religiously. The Album.,2023-01-11,2023,232058,False,81,0.524,0.643,9,-6.055,1,0.0297,0.451,0.0,0.221,0.397,135.962
2004,2Xr1dTzJee307rmrkt8c0g,QMEU31910213,love nwantiti (ah ah ah),['CKay'],CKay The First,2019-08-30,2019,145800,True,81,0.727,0.739,8,-3.805,1,0.0411,0.365,0.00137,0.161,0.533,93.005
2005,4C6Uex2ILwJi9sZXRdmqXp,USUM72215262,Super Freaky Girl,['Nicki Minaj'],Super Freaky Girl,2022-08-12,2022,170977,True,77,0.95,0.891,2,-2.653,1,0.241,0.0645,1.77e-05,0.309,0.912,133.01
2006,4C6Uex2ILwJi9sZXRdmqXp,USUM72215262,Super Freaky Girl,['Nicki Minaj'],Super Freaky Girl,2022-08-12,2022,170977,True,77,0.95,0.891,2,-2.653,1,0.241,0.0645,1.77e-05,0.309,0.912,133.01
2007,3ncmoWTwJgx63LwMTyBCXf,QZAKB2136210,Hrs & Hrs,['Muni Long'],Public Displays Of Affection: The Album,2022-09-23,2022,204316,True,76,0.52,0.546,8,-4.991,0,0.213,0.579,0.0,0.112,0.634,137.419
2008,0uRrG2jRR5tuifsYIJHEao,USUG12004193,Sand In My Boots,['Morgan Wallen'],Dangerous: The Double Album,2021-01-08,2021,202133,False,80,0.403,0.537,3,-6.628,1,0.031,0.59,0.0,0.112,0.414,69.877
2009,7FlQk2gJ6TBrHHiidvdR2O,USRC12200425,MAMIII,"['Becky G', 'KAROL G']",ESQUEMAS,2022-05-13,2022,226093,False,80,0.836,0.703,4,-3.554,0,0.0657,0.0845,0.0,0.138,0.902,94.048
2010,2BcMwX1MPV6ZHP4tUT9uq6,USUG12104409,Knife Talk (with 21 Savage ft. Project Pat),"['Drake', '21 Savage', 'Project Pat']",Certified Lover Boy,2021-09-03,2021,242965,True,83,0.849,0.424,5,-9.579,0,0.324,0.0635,0.0,0.0834,0.153,145.887
2011,2BcMwX1MPV6ZHP4tUT9uq6,USUG12104409,Knife Talk (with 21 Savage ft. Project Pat),"['Drake', '21 Savage', 'Project Pat']",Certified Lover Boy,2021-09-03,2021,242965,True,83,0.849,0.424,5,-9.579,0,0.324,0.0635,0.0,0.0834,0.153,145.887
2012,6aIrXGmaFqPafbYgxbMUsj,USQX92104965,AA,['Walker Hayes'],Country Stuff The Album,2022-01-21,2022,189560,False,61,0.634,0.764,4,-5.858,1,0.0297,0.00354,0.0,0.337,0.736,104.03
2013,7mFj0LlWtEJaEigguaWqYh,QMCE32200232,Sweetest Pie,"['Megan Thee Stallion', 'Dua Lipa']",Sweetest Pie,2022-03-11,2022,201334,True,74,0.814,0.628,7,-7.178,1,0.221,0.167,0.0,0.101,0.677,123.977
2014,3HqcNJdZ2seoGxhn0wVNDK,USUM72205906,PROVENZA,['KAROL G'],MAÑANA SERÁ BONITO,2023-02-24,2023,207626,False,85,0.87,0.517,1,-7.918,1,0.0475,0.576,0.00553,0.11,0.54,111.002
2015,1mSdbey7RstGLY2udgXv74,USRC12102450,Essence (feat. Justin Bieber & Tems),"['Wizkid', 'Justin Bieber', 'Tems']",Essence (feat. Justin Bieber & Tems),2021-08-13,2021,263288,False,65,0.835,0.691,0,-5.828,1,0.113,0.0159,1.44e-05,0.108,0.581,103.999
2016,1mSdbey7RstGLY2udgXv74,USRC12102450,Essence (feat. Justin Bieber & Tems),"['Wizkid', 'Justin Bieber', 'Tems']",Essence (feat. Justin Bieber & Tems),2021-08-13,2021,263288,False,65,0.835,0.691,0,-5.828,1,0.113,0.0159,1.44e-05,0.108,0.581,103.999
2017,7iKRL1F3m4t4dkMponnD0P,USSM10906085,All I Want for Christmas Is You - Mariah's New Dance Mix Edit 2009,"['Mariah Carey', 'Lowsunday']",All I Want For Christmas Is You (Mariah's New Dance Mixes 2009),2009-11-23,2009,215653,False,32,0.548,0.871,7,-4.253,1,0.0708,0.00113,0.0,0.765,0.64,128.136
2018,7iKRL1F3m4t4dkMponnD0P,USSM10906085,All I Want for Christmas Is You - Mariah's New Dance Mix Edit 2009,"['Mariah Carey', 'Lowsunday']",All I Want For Christmas Is You (Mariah's New Dance Mixes 2009),2009-11-23,2009,215653,False,32,0.548,0.871,7,-4.253,1,0.0708,0.00113,0.0,0.765,0.64,128.136
2019,7iKRL1F3m4t4dkMponnD0P,USSM10906085,All I Want for Christmas Is You - Mariah's New Dance Mix Edit 2009,"['Mariah Carey', 'Lowsunday']",All I Want For Christmas Is You (Mariah's New Dance Mixes 2009),2009-11-23,2009,215653,False,32,0.548,0.871,7,-4.253,1,0.0708,0.00113,0.0,0.765,0.64,128.136
2020,7iKRL1F3m4t4dkMponnD0P,USSM10906085,All I Want for Christmas Is You - Mariah's New Dance Mix Edit 2009,"['Mariah Carey', 'Lowsunday']",All I Want For Christmas Is You (Mariah's New Dance Mixes 2009),2009-11-23,2009,215653,False,32,0.548,0.871,7,-4.253,1,0.0708,0.00113,0.0,0.765,0.64,128.136
2021,0QBzMgT7NIeoCYy3sJCof1,USSM12200047,Bam Bam (feat. Ed Sheeran),"['Camila Cabello', 'Ed Sheeran']",Bam Bam (feat. Ed Sheeran),2022-03-04,2022,206070,False,79,0.756,0.697,8,-6.377,1,0.0401,0.182,0.0,0.333,0.956,94.996
2022,0U4iRayct65wsaBMQGiLbg,USUM72206482,5 Foot 9,['Tyler Hubbard'],Tyler Hubbard,2023-01-27,2023,189773,False,73,0.605,0.79,5,-5.576,1,0.0454,0.16,0.0,0.126,0.507,105.997
2023,0W6I02J9xcqK8MtSeosEXb,USRC12101535,Get Into It (Yuh),['Doja Cat'],Planet Her,2021-06-25,2021,138293,True,78,0.912,0.655,8,-6.029,0,0.162,0.315,3.39e-05,0.0894,0.793,91.942
2024,5Eax0qFko2dh7Rl2lYs3bx,QM6MZ2214884,Efecto,['Bad Bunny'],Un Verano Sin Ti,2022-05-06,2022,213061,True,86,0.801,0.475,7,-8.797,0,0.0516,0.141,1.73e-05,0.0639,0.234,98.047
2025,1TE8AAk9koG0UJco6ZAUfx,USWB12201797,Rock and A Hard Place,['Bailey Zimmerman'],Religiously. The Album.,2023-01-11,2023,207540,False,84,0.582,0.568,1,-7.3,1,0.0275,0.577,0.0,0.105,0.394,121.991
2026,1TE8AAk9koG0UJco6ZAUfx,USWB12201797,Rock and A Hard Place,['Bailey Zimmerman'],Religiously. The Album.,2023-01-11,2023,207540,False,84,0.582,0.568,1,-7.3,1,0.0275,0.577,0.0,0.105,0.394,121.991
2027,6TpyujRefwsflWFXbmjVpj,US6XF2100159,Doin' This,['Luke Combs'],Growin' Up,2022-06-24,2022,254173,False,68,0.588,0.55,1,-5.878,1,0.0269,0.166,8.67e-06,0.11,0.39,115.01
2028,3Kkjo3cT83cw09VJyrLNwX,USSM12105973,Oh My God,['Adele'],30,2021-11-19,2021,225148,False,80,0.534,0.725,1,-3.906,1,0.046,0.091,0.0,0.0264,0.55,88.098
2029,6f5ExP43esnvdKPddwKXJH,GBUM72106057,Better Days (NEIKED x Mae Muller x Polo G),"['NEIKED', 'Mae Muller', 'Polo G']",Better Days (NEIKED x Mae Muller x Polo G),2021-09-24,2021,160656,False,77,0.717,0.671,0,-5.077,0,0.0337,0.0018,2.54e-06,0.0921,0.699,110.054
2030,07MDkzWARZaLEdKxo6yArG,QMJMT2002693,Meet Me At Our Spot,"['THE ANXIETY', 'WILLOW', 'Tyler Cole']",THE ANXIETY,2020-03-13,2020,162680,True,78,0.773,0.47,2,-7.93,1,0.0299,0.0153,0.000193,0.0851,0.399,94.995
2031,4wH7ZoqgETaACS9BlUkvuY,TCAFY2118876,Fingers Crossed,['Lauren Spencer Smith'],Mirror,2023-07-14,2023,175344,False,78,0.607,0.47,5,-7.167,1,0.0559,0.589,0.0,0.31,0.445,109.696
2032,5enxwA8aAbwZbf5qCHORXi,USUG12103690,All Too Well (10 Minute Version) (Taylor's Version) (From The Vault),['Taylor Swift'],Red (Taylor's Version),2021-11-12,2021,613026,True,87,0.631,0.518,0,-8.771,1,0.0303,0.274,0.0,0.088,0.205,93.023
