playlist,id,track,artist,album,release_date,release_year,length_ms,explicit,popularity,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo
The Sound of Dance Pop,5jzX4dWVQeBTtfBaXnMRt5,DONTTRUSTME,['3OH!3'],WANT,2008-07-07,2008,192573,True,74,0.791,0.713,5,-3.742,0,0.254,0.0163,0.0,0.189,0.514,130.012
The Sound of Dance Pop,496Mwl8g0o7z60N2oJqKtc,Lasting Lover,"['Sigala', 'James Arthur']",Every Cloud - Silver Linings,2023-03-02,2023,218358,False,61,0.676,0.786,1,-4.529,1,0.0478,0.197,0.0,0.0943,0.483,125.983
The Sound of Dance Pop,5Z3zRrMIJk7CVpfcLsM9wD,King,['Olly Alexander (Years & Years)'],Communion (Deluxe),2015-06-22,2015,215360,False,67,0.56,0.857,4,-4.145,0,0.0384,0.0594,0.0,0.381,0.432,119.975
The Sound of Dance Pop,4R6TWBDqFeJBQnBtha4zDh,If I Go,['Ella Eyre'],Feline (Deluxe),2015-08-14,2015,183266,False,49,0.535,0.786,7,-4.152,0,0.043,0.0117,0.0,0.177,0.568,147.885
The Sound of Dance Pop,4tKGFmENO69tZR9ahgZu48,Murder On The Dancefloor,['Sophie Ellis-Bextor'],Read My Lips,2002-06-06,2002,230013,False,94,0.73,0.849,1,-5.281,0,0.0299,0.00234,2.6e-05,0.312,0.887,117.31
The Sound of Dance Pop,3yUcJwYu7fXAfqMj9krY6l,Thank You,['Dido'],No Angel,1999-01-01,1999,218360,False,78,0.725,0.583,1,-9.942,0,0.0427,0.3,0.000238,0.0665,0.762,79.984
The Sound of Dance Pop,6cx06DFPPHchuUAcTxznu9,Head & Heart (feat. MNEK),"['Joel Corry', 'MNEK']",Head & Heart (feat. MNEK),2020-07-03,2020,166028,False,80,0.734,0.874,8,-3.158,1,0.0662,0.168,1.14e-05,0.0489,0.905,122.953
The Sound of Dance Pop,3lfLAToNl2Ibcuo9U6UTSd,Upside Down,['A*Teens'],Teen Spirit,2001-02-26,2001,197386,False,56,0.701,0.922,9,-3.465,1,0.034,0.117,0.0126,0.321,0.933,122.018
The Sound of Dance Pop,1zyGFId8xHOcRmCmehrwlc,I Can't Decide,['Scissor Sisters'],Ta Dah,2006-01-01,2006,166573,True,70,0.69,0.795,3,-4.956,1,0.0312,0.255,0.0,0.202,0.872,96.99
The Sound of Dance Pop,6aqNCrRA7vs7v6QvRpI50t,Dancing On My Own,['Robyn'],Body Talk,2010-01-01,2010,285853,False,66,0.674,0.857,6,-5.328,1,0.0346,0.0557,0.196,0.0942,0.278,117.028
The Sound of Dance Pop,3FU6urUVsgXa6RBuV2PdRk,Heartless (feat. Morgan Wallen),"['Diplo', 'Morgan Wallen']",Diplo Presents Thomas Wesley: Chapter 1 - Snake Oil,2020-05-29,2020,169226,True,81,0.765,0.556,11,-6.417,1,0.0512,0.275,0.0,0.0824,0.274,111.033
The Sound of Dance Pop,2w02zwOe75EUdXf4QDpxSV,Butterflies,['Miggy Dela Rosa'],Wilderness,2017-07-13,2017,225500,False,0,0.671,0.562,11,-6.498,0,0.0361,0.364,0.0,0.141,0.416,100.05
The Sound of Dance Pop,4bJygwUKrRgq1stlNXcgMg,All The Things She Said,['t.A.T.u.'],200 KM/H In The Wrong Lane (10th Anniversary Edition),2002-01-01,2002,214440,True,79,0.603,0.834,5,-5.766,0,0.0417,0.0411,0.00609,0.105,0.376,89.957
The Sound of Dance Pop,4M1qD1I88N7nbUnN1wfMO7,In The Dark,['DEV'],The Night The Sun Came Up,2011-01-01,2011,228386,False,34,0.734,0.825,8,-4.213,1,0.0722,0.00306,0.000502,0.0994,0.407,124.963
The Sound of Dance Pop,0BbLUEb9EKg61VrSPXw83g,Hot - Play & Win Radio Version,['INNA'],Hot,2010-01-01,2010,216493,False,35,0.81,0.962,7,-3.979,0,0.266,0.0878,0.481,0.45,0.553,128.019
The Sound of Dance Pop,4qqArAiTPueDxIp7cf87h7,Final Song,['MØ'],Final Song,2016-05-13,2016,235826,False,68,0.695,0.672,1,-6.109,0,0.0345,0.014,7.95e-05,0.0756,0.245,104.988
The Sound of Dance Pop,7L59vVTpoS94JU3KEeolqt,Take Me Home (feat. Bebe Rexha),"['Cash Cash', 'Bebe Rexha']","Blood, Sweat & 3 Years",2016-06-24,2016,206320,False,60,0.571,0.903,7,-2.184,1,0.214,0.0615,1.23e-06,0.186,0.477,127.951
The Sound of Dance Pop,5TbzAWWc5eJaANpA9kfGCd,Love Me Again,['John Newman'],Tribute,2013-01-01,2013,239894,False,80,0.495,0.894,2,-4.814,0,0.0441,0.00453,0.000596,0.103,0.213,126.03
The Sound of Dance Pop,56TdVLcfsVK0FKs2yPq8o4,Look into My Eyes - HUGEL & Hugo Cantarra Remix,"['Brando', 'HUGEL', 'Hugo Cantarra']",Look Into My Eyes (HUGEL & Hugo Cantarra Remix),2020-08-14,2020,152195,False,35,0.387,0.777,10,-5.735,0,0.0319,0.00155,0.702,0.351,0.117,122.985
The Sound of Dance Pop,2i3ziETyx5OGbBRD7Ud92p,I Love You Always Forever,['Betty Who'],The Valley,2017-03-24,2017,223160,False,55,0.747,0.687,0,-6.102,1,0.0449,0.336,0.0,0.302,0.558,106.045
