playlist,id,track,artist,album,release_date,release_year,length_ms,explicit,popularity,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo
The Sound of Rock,1yjY7rpaAQvKwpdUliHx0d,Still into You,['Paramore'],Paramore,2013-04-05,2013,216013,False,83,0.602,0.923,5,-3.763,1,0.044,0.0098,0.0,0.0561,0.765,136.01
The Sound of Rock,1qRA5BS78u3gME0loMl9AA,For What It's Worth,['Buffalo Springfield'],Buffalo Springfield,1966-12-05,1966,153693,False,82,0.653,0.519,2,-10.164,1,0.0497,0.406,0.0209,0.101,0.822,98.883
The Sound of Rock,3G7tRC24Uh09Hmp1KZ7LQ2,I'm a Believer - 2006 Remaster,['The Monkees'],More of The Monkees (Deluxe Edition),1967-01-09,1967,167373,False,78,0.526,0.775,0,-6.05,1,0.0352,0.707,2.05e-05,0.217,0.962,80.106
The Sound of Rock,77YKoNCjP5hWqiXMRG2839,Shine,['Collective Soul'],"Hints, Allegations & Things Left Unsaid",1994-03-22,1994,306040,False,73,0.543,0.423,6,-8.797,1,0.0282,0.295,0.0862,0.152,0.355,150.132
The Sound of Rock,7BHPGtpuuWWsvE7cCaMuEU,Naive,['The Kooks'],Inside In / Inside Out,2006-01-01,2006,203506,False,80,0.391,0.808,8,-6.209,0,0.0892,0.0759,0.0,0.149,0.737,100.304
The Sound of Rock,7w87IxuO7BDcJ3YUqCyMTT,Pumped Up Kicks,['Foster The People'],Torches,2011-05-23,2011,239600,False,86,0.733,0.71,5,-5.849,0,0.0292,0.145,0.115,0.0956,0.965,127.975
The Sound of Rock,7aOor99o8NNLZYElOXlBG1,Highway Tune,['Greta Van Fleet'],From The Fires,2017-11-10,2017,180640,False,75,0.582,0.962,4,-3.037,1,0.0542,0.0096,0.128,0.283,0.506,123.971
The Sound of Rock,1rBiNR61IhvbzeKwfs3AwE,Kool-Aid,['Bring Me The Horizon'],Kool-Aid,2024-01-05,2024,228470,True,81,0.248,0.949,5,-3.451,0,0.241,0.000213,1.31e-06,0.618,0.241,148.578
The Sound of Rock,3yrSvpt2l1xhsV9Em88Pul,Brown Eyed Girl,['Van Morrison'],Blowin' Your Mind!,1967-09-01,1967,183306,False,84,0.491,0.583,7,-10.964,1,0.0376,0.185,0.0,0.406,0.908,150.566
The Sound of Rock,3n69hLUdIsSa1WlRmjMZlW,Breezeblocks,['alt-J'],An Awesome Wave,2012-09-18,2012,227080,False,75,0.615,0.658,5,-7.299,1,0.0343,0.096,0.000911,0.205,0.293,150.093
The Sound of Rock,1ynmMEK1fkyiZ6Z6F3ThEt,Centerfold,['The J. Geils Band'],Freeze Frame,1981-01-01,1981,216533,False,74,0.653,0.677,0,-12.244,1,0.0396,0.249,0.0,0.403,0.888,114.37
